time,X,Y,Z,E1,E2,LP,RS,WS,MPT,MPA,MPW,LOAD,CONTACT,Real_WS,BEAD_NUMBER,LASER_ON,GET_WORKING_DISTANCE,WD
01_09_10_45_10_043,53.69,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.78898,341.924,4.609782345458406,2.6558,4.91512,3.3029,3,True,False,5.18
01_09_10_45_10_051,53.69,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.78898,341.924,4.609782345458406,2.6558,4.91512,3.3029,3,True,False,5.18
01_09_10_45_10_059,53.69,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1756.56316,341.924,4.609782345458406,2.65838,4.92028,3.3029,3,True,False,5.18
01_09_10_45_10_067,53.69,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.27286,341.924,4.609782345458406,2.66096,4.92286,3.3029,3,True,False,5.18
01_09_10_45_10_074,53.69,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1754.49868,341.924,4.609782345458406,2.66096,4.92415,3.3029,3,True,False,5.18
01_09_10_45_10_082,53.69,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.46644,370.92,0.914772892580448,2.65838,4.91383,3.3029,3,True,False,5.18
01_09_10_45_10_090,53.69,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.46644,370.92,0.914772892580448,2.65838,4.91383,3.3029,3,True,False,5.18
01_09_10_45_10_098,53.69,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1752.95032,370.92,0.914772892580448,2.65709,4.92028,3.3263,3,True,False,5.18
01_09_10_45_10_113,53.69,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.46644,405.76,4.554724090436214,2.66096,4.9177,3.3263,3,True,False,5.18
01_09_10_45_10_121,53.69,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.46644,405.76,4.732984473352939,2.66096,4.9177,3.3263,3,True,False,5.18
01_09_10_45_10_129,54.58,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1750.88584,384.442,4.732984473352939,2.65967,4.91641,3.3263,3,True,False,5.18
01_09_10_45_10_137,54.58,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1750.36972,384.442,4.732984473352939,2.66225,4.91641,3.3263,3,True,False,5.18
01_09_10_45_10_145,54.58,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.7245,384.442,1.669707724423649,2.64548,4.9177,3.3263,3,True,False,5.18
01_09_10_45_10_153,54.58,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.27286,354.336,1.669707724423649,2.65967,4.91512,3.3263,3,True,False,5.18
01_09_10_45_10_160,54.58,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.27286,354.336,1.669707724423649,2.65967,4.91512,3.3263,3,True,False,5.18
01_09_10_45_10_168,54.58,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.46644,321.467,1.0711458630830817,2.65967,4.92157,3.3263,3,True,False,5.18
01_09_10_45_10_184,54.58,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1750.11166,321.467,0.9125598829665919,2.65838,4.91641,3.3263,3,True,False,5.18
01_09_10_45_10_192,54.58,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1752.17614,353.639,0.9125598829665919,2.65322,4.91512,3.3263,3,True,False,5.18
01_09_10_45_10_199,54.58,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1752.17614,353.639,0.9125598829665919,2.65322,4.91512,3.3263,3,True,False,5.18
01_09_10_45_10_207,54.58,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1751.66002,394.684,0.5595123099628818,2.65967,4.91383,3.3029,3,True,False,5.18
01_09_10_45_10_215,54.58,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1751.40196,394.684,0.5595123099628818,2.66612,4.91641,3.3029,3,True,False,5.18
01_09_10_45_10_223,54.58,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1751.40196,394.684,0.5595123099628818,2.6558,4.91512,3.3029,3,True,False,5.18
01_09_10_45_10_231,55.89,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1751.40196,394.684,0.5595123099628818,2.6558,4.91512,3.3029,3,True,False,5.18
01_09_10_45_10_239,55.89,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1743.14404,394.684,0.5595123099628818,2.65967,4.92028,3.3029,3,True,False,5.18
01_09_10_45_10_246,55.89,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1750.36972,450.766,5.041478027820809,2.66741,4.92028,3.3029,3,True,False,5.18
01_09_10_45_10_262,55.89,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1756.56316,450.766,5.041478027820809,2.66096,4.91899,3.3029,3,True,False,5.18
01_09_10_45_10_270,55.89,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1754.75674,373.345,1.0683106301539829,2.66096,4.9177,3.3029,3,True,False,5.18
01_09_10_45_10_278,55.89,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1747.53106,373.345,1.0683106301539829,2.64161,4.92028,3.3029,3,True,False,5.18
01_09_10_45_10_285,55.89,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1745.72464,373.345,1.0683106301539829,2.65967,4.91641,3.3029,3,True,False,5.18
01_09_10_45_10_294,55.89,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1746.24076,373.345,1.0683106301539829,2.65838,4.91641,3.3029,3,True,False,5.18
01_09_10_45_10_302,55.89,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1743.91822,373.345,1.0683106301539829,2.65709,4.91641,3.3029,3,True,False,5.18
01_09_10_45_10_310,55.89,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1743.91822,506.177,5.850210463308136,2.65709,4.91641,3.3029,3,True,False,5.18
01_09_10_45_10_317,55.89,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1745.72464,506.177,5.850210463308136,2.65322,4.9177,3.3029,3,True,False,5.18
01_09_10_45_10_333,56.86,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1745.9827,506.177,5.850210463308136,2.66225,4.91512,3.3133,3,True,False,5.18
01_09_10_45_10_341,56.86,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1745.9827,506.177,5.850210463308136,2.66225,4.91512,3.3133,3,True,False,5.18
01_09_10_45_10_348,56.86,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1750.62778,334.28,4.5864688579559765,2.65322,4.92028,3.3133,3,True,False,5.18
01_09_10_45_10_356,56.86,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1754.24062,334.28,4.5864688579559765,2.65451,4.91641,3.3133,3,True,False,5.18
01_09_10_45_10_364,56.86,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1756.04704,334.28,4.5864688579559765,2.66612,4.9177,3.3133,3,True,False,5.18
01_09_10_45_10_372,56.86,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1758.8857,318.72,4.03011000501227,2.65064,4.91899,3.3133,3,True,False,5.18
01_09_10_45_10_380,56.86,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1758.8857,318.72,4.03011000501227,2.65064,4.91899,3.3133,3,True,False,5.18
01_09_10_45_10_388,56.86,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1768.95004,318.72,1.520731929861407,2.70483,4.92544,3.3133,3,True,False,5.18
01_09_10_45_10_403,56.86,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1773.33706,404.875,1.520731929861407,2.65064,4.92286,3.3133,3,True,False,5.18
01_09_10_45_10_411,56.86,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1773.33706,431.887,5.188871670459774,2.65064,4.92286,3.3133,3,True,False,5.18
01_09_10_45_10_419,56.86,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1777.98214,431.887,5.188871670459774,2.6558,4.92157,3.3133,3,True,False,5.18
01_09_10_45_10_427,56.86,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1776.17572,431.887,5.188871670459774,2.65451,4.92157,3.3133,3,True,False,5.18
01_09_10_45_10_434,57.81,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1773.59512,335.186,4.480488934257064,2.65064,4.91512,3.3133,3,True,False,5.18
01_09_10_45_10_442,57.81,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1773.59512,335.186,4.480488934257064,2.65064,4.91512,3.2719,3,True,False,5.18
01_09_10_45_10_450,57.81,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1768.95004,335.186,4.480488934257064,2.66225,4.91383,3.2719,3,True,False,5.18
01_09_10_45_10_458,57.81,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1767.40168,335.186,4.480488934257064,2.65838,4.91124,3.2719,3,True,False,5.18
01_09_10_45_10_474,57.81,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1767.14362,336.088,0.7115160381186076,2.6558,4.91512,3.2719,3,True,False,5.18
01_09_10_45_10_481,57.81,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1767.14362,336.088,0.7115160381186076,2.6558,4.91512,3.2719,3,True,False,5.18
01_09_10_45_10_489,57.81,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1760.95018,336.088,0.7115160381186076,2.66225,4.91512,3.2719,3,True,False,5.18
01_09_10_45_10_497,57.81,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1759.65988,386.091,4.674158164044088,2.67903,4.91512,3.2719,3,True,False,5.18
01_09_10_45_10_505,57.81,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1756.82122,386.091,4.674158164044088,2.65967,4.91383,3.2719,3,True,False,5.18
01_09_10_45_10_513,57.81,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1756.56316,386.091,0.6630236515389176,2.65967,4.92157,3.2719,3,True,False,5.18
01_09_10_45_10_520,57.81,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1756.56316,323.383,0.6630236515389176,2.65967,4.92157,3.2719,3,True,False,5.18
01_09_10_45_10_528,57.81,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.7245,323.383,0.6630236515389176,2.64419,4.92286,3.2719,3,True,False,5.18
01_09_10_45_10_543,58.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1756.3051,323.383,0.6630236515389176,2.65709,4.92028,3.2719,3,True,False,5.18
01_09_10_45_10_551,58.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1756.3051,323.383,0.6630236515389176,2.65709,4.92028,3.2486,3,True,False,5.18
01_09_10_45_10_559,58.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1758.11152,323.383,0.6630236515389176,2.66096,4.9177,3.2486,3,True,False,5.18
01_09_10_45_10_567,58.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1758.36958,323.383,0.6630236515389176,2.66096,4.91641,3.2486,3,True,False,5.18
01_09_10_45_10_575,58.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1760.69212,323.383,4.909239041083659,2.65709,4.9177,3.2486,3,True,False,5.18
01_09_10_45_10_583,58.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1757.33734,416.728,4.909239041083659,2.66225,4.91512,3.2486,3,True,False,5.18
01_09_10_45_10_590,58.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1757.33734,416.728,4.909239041083659,2.66225,4.91512,3.2486,3,True,False,5.18
01_09_10_45_10_598,58.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1756.82122,342.012,1.1662532014961418,2.66999,4.9177,3.2486,3,True,False,5.18
01_09_10_45_10_606,58.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1762.49854,342.012,1.1662532014961418,2.65838,4.91383,3.2486,3,True,False,5.18
01_09_10_45_10_615,58.78,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1765.85332,342.012,1.1662532014961418,2.65838,4.92544,3.2486,3,True,False,5.18
01_09_10_45_10_630,59.65,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1772.04676,315.041,4.8247106379554,2.64419,4.92157,3.2486,3,True,False,5.18
01_09_10_45_10_638,59.65,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1771.01452,382.568,4.678571391194111,2.66225,4.91641,3.2486,3,True,False,5.18
01_09_10_45_10_646,59.65,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1768.17586,382.568,4.678571391194111,2.65838,4.92028,3.2486,3,True,False,5.18
01_09_10_45_10_654,59.65,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1765.3372,382.568,0.8153979151310112,2.65709,4.91641,3.2486,3,True,False,5.18
01_09_10_45_10_662,59.65,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1765.3372,356.683,0.8153979151310112,2.65709,4.91641,3.2616,3,True,False,5.18
01_09_10_45_10_669,59.65,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1759.91794,356.683,0.8153979151310112,2.65967,4.91512,3.2616,3,True,False,5.18
01_09_10_45_10_677,59.65,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.0148,356.683,0.2555973053457332,2.65967,4.91512,3.2616,3,True,False,5.18
01_09_10_45_10_685,59.65,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.7245,343.97,0.2555973053457332,2.6558,4.92544,3.2616,3,True,False,5.18
01_09_10_45_10_701,59.65,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1752.4342,343.97,0.2555973053457332,2.65838,4.92028,3.2616,3,True,False,5.18
01_09_10_45_10_708,59.65,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1748.04718,343.97,0.2555973053457332,2.65967,4.91899,3.2616,3,True,False,5.18
01_09_10_45_10_716,59.65,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1744.17628,343.97,0.2555973053457332,2.66225,4.91899,3.2616,3,True,False,5.18
01_09_10_45_10_724,59.65,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1739.78926,343.97,0.2555973053457332,2.65838,4.91383,3.2616,3,True,False,5.18
01_09_10_45_10_732,60.57,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1734.62806,343.97,0.2555973053457332,2.65967,4.91512,3.2616,3,True,False,5.18
01_09_10_45_10_740,60.57,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1734.62806,343.97,4.583876221332771,2.65967,4.91512,3.2616,3,True,False,5.18
01_09_10_45_10_748,60.57,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1734.88612,336.154,4.583876221332771,2.66354,4.91512,3.2616,3,True,False,5.18
01_09_10_45_10_755,60.57,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1732.56358,336.154,4.583876221332771,2.65838,4.92157,3.2616,3,True,False,5.18
01_09_10_45_10_764,60.57,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1732.04746,368.565,4.705208329606672,2.65838,4.91899,3.2616,3,True,False,5.18
01_09_10_45_10_771,60.57,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1729.98298,368.565,4.705208329606672,2.64806,4.92286,3.2616,3,True,False,5.18
01_09_10_45_10_787,60.57,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1729.72492,356.637,4.881465990099695,2.66225,4.9177,3.2719,3,True,False,5.18
01_09_10_45_10_795,60.57,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1729.98298,356.637,4.881465990099695,2.65838,4.9177,3.2719,3,True,False,5.18
01_09_10_45_10_803,60.57,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1733.85388,332.1,4.025817220453507,2.66096,4.9177,3.2719,3,True,False,5.18
01_09_10_45_10_811,60.57,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1733.85388,332.1,4.025817220453507,2.66096,4.9177,3.2719,3,True,False,5.18
01_09_10_45_10_818,60.57,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1738.2409,332.1,1.4190087385213666,2.65967,4.91899,3.2719,3,True,False,5.18
01_09_10_45_10_826,60.57,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1739.01508,401.439,1.4190087385213666,2.66354,4.91641,3.2719,3,True,False,5.18
01_09_10_45_10_834,61.54,82.05,-5.12,0.0,358.0,2900,0.010000000707805157,13107,1741.07956,401.439,1.4190087385213666,2.65709,4.91641,3.2719,3,True,False,5.18
01_09_10_45_10_842,61.54,82.05,-5.12,0.0,358.0,2900,0.010000000707805157,13107,1747.01494,401.439,4.881465990099695,2.66741,4.91512,3.2719,3,True,False,5.18
01_09_10_45_10_857,61.54,82.05,-5.12,0.0,358.0,2900,0.010000000707805157,13107,1752.69226,349.769,4.881465990099695,2.65967,4.92028,3.2719,3,True,False,5.18
01_09_10_45_10_865,61.54,82.05,-5.12,0.0,358.0,2900,0.010000000707805157,13107,1753.46644,326.614,1.2190142093101293,2.66096,4.92157,3.2719,3,True,False,5.18
01_09_10_45_10_873,61.54,82.05,-5.12,0.0,358.0,2900,0.010000000707805157,13107,1755.53092,326.614,1.2190142093101293,2.65064,4.92028,3.2719,3,True,False,5.18
01_09_10_45_10_881,61.54,82.05,-5.12,0.0,358.0,2900,0.010000000707805157,13107,1755.53092,326.614,5.16916257555322,2.65064,4.92028,3.2719,3,True,False,5.18
01_09_10_45_10_889,61.54,82.05,-5.12,0.0,358.0,2900,0.010000000707805157,13107,1753.7245,380.902,5.16916257555322,2.65838,4.91899,3.3003,3,True,False,5.18
01_09_10_45_10_897,61.54,82.05,-5.12,0.0,358.0,2900,0.010000000707805157,13107,1756.82122,380.902,5.16916257555322,2.65064,4.9177,3.3003,3,True,False,5.18
01_09_10_45_10_904,61.54,82.05,-5.12,0.0,358.0,2900,0.010000000707805157,13107,1757.33734,387.323,4.669710904595701,2.66096,4.9177,3.3003,3,True,False,5.18
01_09_10_45_10_912,61.54,82.05,-5.12,0.0,358.0,2900,0.010000000707805157,13107,1757.33734,387.323,4.669710904595701,2.66096,4.9177,3.3003,3,True,False,5.18
01_09_10_45_10_928,61.54,82.05,-5.12,0.0,358.0,2900,0.010000000707805157,13107,1750.62778,387.323,4.669710904595701,2.6429,4.92028,3.3003,3,True,False,5.18
01_09_10_45_10_936,62.49,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1749.8536,387.323,4.669710904595701,2.66096,4.91383,3.3003,3,True,False,5.18
01_09_10_45_10_943,62.49,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1749.33748,345.202,1.2181845878191038,2.66096,4.91512,3.3003,3,True,False,5.18
01_09_10_45_10_951,62.49,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1750.36972,345.202,1.2181845878191038,2.6558,4.92286,3.3003,3,True,False,5.18
01_09_10_45_10_960,62.49,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1750.36972,345.202,1.120892256195929,2.6558,4.92286,3.3003,3,True,False,5.18
01_09_10_45_10_968,62.49,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1747.78912,359.701,1.120892256195929,2.65838,4.92286,3.3003,3,True,False,5.18
01_09_10_45_10_976,62.49,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1747.53106,359.701,1.120892256195929,2.64548,4.92415,3.3003,3,True,False,5.18
01_09_10_45_10_984,62.49,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1748.30524,359.701,1.120892256195929,2.65967,4.91899,3.3003,3,True,False,5.18
01_09_10_45_10_991,62.49,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1742.62792,359.701,1.120892256195929,2.65838,4.9177,3.3003,3,True,False,5.18
01_09_10_45_11_007,62.49,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1734.37,355.948,4.45752375764841,2.65709,4.91641,3.2719,3,True,False,5.18
01_09_10_45_11_015,62.49,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1726.11208,355.948,4.45752375764841,2.65967,4.9177,3.2719,3,True,False,5.18
01_09_10_45_11_023,62.49,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1726.37014,355.948,0.5604461280979645,2.65967,4.9177,3.2719,3,True,False,5.18
01_09_10_45_11_031,62.49,82.04,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1726.37014,333.478,0.5604461280979645,2.65967,4.9177,3.2719,3,True,False,5.18
01_09_10_45_11_038,63.86,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1728.17656,333.478,0.5604461280979645,2.65967,4.92286,3.2719,3,True,False,5.18
01_09_10_45_11_046,63.86,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1728.95074,333.478,4.583876221332771,2.66096,4.92157,3.2719,3,True,False,5.18
01_09_10_45_11_054,63.86,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1737.20866,344.947,4.583876221332771,2.65838,4.92157,3.2719,3,True,False,5.18
01_09_10_45_11_063,63.86,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1736.43448,344.947,4.583876221332771,2.65838,4.91254,3.2719,3,True,False,5.18
01_09_10_45_11_071,63.86,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1736.43448,378.731,0.35914707989902966,2.65838,4.91254,3.2719,3,True,False,5.18
01_09_10_45_11_078,63.86,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1737.46672,378.731,0.35914707989902966,2.6558,4.91641,3.2719,3,True,False,5.18
01_09_10_45_11_086,63.86,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1737.20866,334.764,0.46106821892210265,2.65451,4.9177,3.2719,3,True,False,5.18
01_09_10_45_11_102,63.86,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1741.33762,334.764,0.46106821892210265,2.65967,4.91899,3.2719,3,True,False,5.18
01_09_10_45_11_111,63.86,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1741.33762,357.622,0.4125440855229899,2.65967,4.91899,3.2719,3,True,False,5.18
01_09_10_45_11_118,63.86,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1742.88598,357.622,0.4125440855229899,2.65709,4.92028,3.3055,3,True,False,5.18
01_09_10_45_11_126,63.86,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1741.07956,357.622,4.583876221332771,2.65967,4.9177,3.3055,3,True,False,5.18
01_09_10_45_11_134,64.77,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1743.4021,301.907,4.583876221332771,2.65838,4.91512,3.3055,3,True,False,5.18
01_09_10_45_11_142,64.77,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1748.82136,301.907,4.583876221332771,2.66354,4.91512,3.3055,3,True,False,5.18
01_09_10_45_11_149,64.77,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1748.82136,301.907,0.9643075144890244,2.66354,4.91512,3.3055,3,True,False,5.18
01_09_10_45_11_157,64.77,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1751.1439,349.134,0.9643075144890244,2.66096,4.92544,3.3055,3,True,False,5.18
01_09_10_45_11_173,64.77,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1751.1439,363.517,1.5678889963897316,2.66225,4.91899,3.3055,3,True,False,5.18
01_09_10_45_11_181,64.77,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1751.1439,363.517,1.5678889963897316,2.66225,4.91899,3.3055,3,True,False,5.18
01_09_10_45_11_189,64.77,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1753.7245,363.517,4.460221105786124,2.65064,4.91899,3.3055,3,True,False,5.18
01_09_10_45_11_197,64.77,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1751.91808,349.076,4.460221105786124,2.65451,4.92028,3.3055,3,True,False,5.18
01_09_10_45_11_204,64.77,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.78898,349.076,4.460221105786124,2.65967,4.91641,3.3055,3,True,False,5.18
01_09_10_45_11_212,64.77,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.78898,379.967,4.456154913431534,2.65967,4.91641,3.3055,3,True,False,5.18
01_09_10_45_11_220,64.77,82.05,-5.11,0.0,358.0,2900,0.010000000707805157,13107,1755.27286,379.967,4.456154913431534,2.66096,4.9177,3.3055,3,True,False,5.18
01_09_10_45_11_236,65.73,82.04,-5.1,0.0,358.0,2900,0.010000000707805157,13107,1757.33734,379.967,4.456154913431534,2.65967,4.91254,3.2771,3,True,False,5.18
