time,X,Y,Z,E1,E2,S_LP,S_RS,S_WS,R_LP,R_RS,R_WS,MPT,MPA,MPW,LOAD,CONTACT,BEAD_NUMBER,LASER_ON
02_24_14_47_52_233,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.40165,6,False
02_24_14_47_52_380,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.42487,6,False
02_24_14_47_52_445,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.43261,6,False
02_24_14_47_52_604,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.41842,6,False
02_24_14_47_52_663,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41322,0.40681,6,False
02_24_14_47_52_746,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.38358,6,False
02_24_14_47_52_809,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.33326,6,False
02_24_14_47_52_867,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39132,6,False
02_24_14_47_52_925,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.35778,6,False
02_24_14_47_52_985,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.36423,6,False
02_24_14_47_53_034,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41322,0.42616,6,False
02_24_14_47_53_088,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.40677,0.37584,6,False
02_24_14_47_53_161,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.33971,6,False
02_24_14_47_53_217,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.40294,6,False
02_24_14_47_53_260,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41322,0.42358,6,False
02_24_14_47_53_311,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.4158,0.39261,6,False
02_24_14_47_53_366,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.4171,0.40681,6,False
02_24_14_47_53_422,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.38616,6,False
02_24_14_47_53_488,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.37842,6,False
02_24_14_47_53_549,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41322,0.35649,6,False
02_24_14_47_53_608,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.35133,6,False
02_24_14_47_53_676,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39003,6,False
02_24_14_47_53_833,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.41839,0.43648,6,False
02_24_14_47_53_885,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42097,0.41971,6,False
02_24_14_47_54_045,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.39903,0.33326,6,False
02_24_14_47_54_108,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.40165,6,False
02_24_14_47_54_166,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.38229,6,False
02_24_14_47_54_210,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.41842,6,False
02_24_14_47_54_265,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.37455,6,False
02_24_14_47_54_345,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.36165,6,False
02_24_14_47_54_403,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.39774,0.31778,6,False
02_24_14_47_54_477,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.38229,6,False
02_24_14_47_54_530,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.43907,6,False
02_24_14_47_54_590,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41193,0.421,6,False
02_24_14_47_54_664,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.32423,6,False
02_24_14_47_54_718,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.37584,6,False
02_24_14_47_54_792,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.38358,6,False
02_24_14_47_54_845,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.39649,6,False
02_24_14_47_54_899,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.36165,6,False
02_24_14_47_54_965,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.38358,6,False
02_24_14_47_55_042,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39778,6,False
02_24_14_47_55_088,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.37197,6,False
02_24_14_47_55_156,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.40806,0.36294,6,False
02_24_14_47_55_210,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.38745,6,False
02_24_14_47_55_272,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.381,6,False
02_24_14_47_55_320,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.40294,6,False
02_24_14_47_55_384,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.37197,6,False
02_24_14_47_55_439,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.43,0.37584,6,False
02_24_14_47_55_502,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.43261,6,False
02_24_14_47_55_559,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41322,0.42745,6,False
02_24_14_47_55_618,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.37584,6,False
02_24_14_47_55_675,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41326,6,False
02_24_14_47_55_735,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.43,0.3552,6,False
02_24_14_47_55_802,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.31391,6,False
02_24_14_47_55_862,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.38229,6,False
02_24_14_47_56_035,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.36423,6,False
02_24_14_47_56_089,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41193,0.37326,6,False
02_24_14_47_56_246,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41322,0.37455,6,False
02_24_14_47_56_316,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41322,0.39391,6,False
02_24_14_47_56_373,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.37068,6,False
02_24_14_47_56_437,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41193,0.37584,6,False
02_24_14_47_56_506,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.37713,6,False
02_24_14_47_56_664,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.39261,6,False
02_24_14_47_56_718,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.3952,6,False
02_24_14_47_56_789,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.38616,6,False
02_24_14_47_56_847,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39391,6,False
02_24_14_47_56_915,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.3681,6,False
02_24_14_47_56_967,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.40165,6,False
02_24_14_47_57_018,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41322,0.37842,6,False
02_24_14_47_57_065,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.38745,6,False
02_24_14_47_57_130,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.39003,6,False
02_24_14_47_57_300,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.41064,0.44423,6,False
02_24_14_47_57_354,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.44036,6,False
02_24_14_47_57_407,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.37197,6,False
02_24_14_47_57_469,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.37971,6,False
02_24_14_47_57_531,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41971,6,False
02_24_14_47_57_585,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.43519,6,False
02_24_14_47_57_639,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.36423,6,False
02_24_14_47_57_695,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.38358,6,False
02_24_14_47_57_755,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.47648,6,False
02_24_14_47_57_805,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.40161,0.44294,6,False
02_24_14_47_57_860,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.42487,6,False
02_24_14_47_57_923,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.40294,6,False
02_24_14_47_57_980,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.4158,0.41713,6,False
02_24_14_47_58_137,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.42616,6,False
02_24_14_47_58_194,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.37713,6,False
02_24_14_47_58_249,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.42358,6,False
02_24_14_47_58_308,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.35003,6,False
02_24_14_47_58_365,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.45455,6,False
02_24_14_47_58_418,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.40681,6,False
02_24_14_47_58_478,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.41197,6,False
02_24_14_47_58_528,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41971,6,False
02_24_14_47_58_616,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.41451,0.36552,6,False
02_24_14_47_58_756,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.42745,6,False
02_24_14_47_58_830,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.381,6,False
02_24_14_47_58_883,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.43129,0.40681,6,False
02_24_14_47_58_937,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.41842,6,False
02_24_14_47_58_999,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39649,6,False
02_24_14_47_59_056,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.44423,6,False
02_24_14_47_59_118,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.37584,6,False
02_24_14_47_59_184,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41455,6,False
02_24_14_47_59_239,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.3552,6,False
02_24_14_47_59_298,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.43648,6,False
02_24_14_47_59_359,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.39649,6,False
02_24_14_47_59_411,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.4171,0.43261,6,False
02_24_14_47_59_557,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.41193,0.37842,6,False
02_24_14_47_59_608,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.40806,0.4339,6,False
02_24_14_47_59_675,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.41713,6,False
02_24_14_47_59_735,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39003,6,False
02_24_14_47_59_785,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41322,0.3681,6,False
02_24_14_47_59_849,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.4158,0.43003,6,False
02_24_14_47_59_897,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41842,6,False
02_24_14_48_00_081,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.42358,6,False
02_24_14_48_00_130,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.41451,0.421,6,False
02_24_14_48_00_201,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41322,0.38358,6,False
02_24_14_48_00_264,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.44552,6,False
02_24_14_48_00_324,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.39778,6,False
02_24_14_48_00_382,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.39778,6,False
02_24_14_48_00_436,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.41326,6,False
02_24_14_48_00_490,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41193,0.37713,6,False
02_24_14_48_00_550,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.42487,6,False
02_24_14_48_00_616,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.39003,6,False
02_24_14_48_00_678,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.4158,0.39003,6,False
02_24_14_48_00_727,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.41971,6,False
02_24_14_48_00_801,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.37455,6,False
02_24_14_48_00_855,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.41971,6,False
02_24_14_48_00_910,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.41064,0.37971,6,False
02_24_14_48_00_965,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.39391,6,False
02_24_14_48_01_043,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.4158,0.42358,6,False
02_24_14_48_01_096,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.46229,6,False
02_24_14_48_01_146,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.42745,6,False
02_24_14_48_01_200,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.43261,6,False
02_24_14_48_01_267,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39907,6,False
02_24_14_48_01_357,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.35003,6,False
02_24_14_48_01_409,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.43519,6,False
02_24_14_48_01_460,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.45068,6,False
02_24_14_48_01_529,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41455,6,False
02_24_14_48_01_591,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.38358,6,False
02_24_14_48_01_646,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.39774,0.41842,6,False
02_24_14_48_01_708,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42355,0.44165,6,False
02_24_14_48_01_765,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.40552,6,False
02_24_14_48_01_807,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41968,0.40939,6,False
02_24_14_48_01_877,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.41451,0.40552,6,False
02_24_14_48_01_934,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41193,0.35907,6,False
02_24_14_48_01_989,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.38358,6,False
02_24_14_48_02_036,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.37455,6,False
02_24_14_48_02_098,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.43907,6,False
02_24_14_48_02_250,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.44165,6,False
02_24_14_48_02_318,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.41197,6,False
02_24_14_48_02_369,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.39778,6,False
02_24_14_48_02_433,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.36036,6,False
02_24_14_48_02_499,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.41971,6,False
02_24_14_48_02_558,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.31778,6,False
02_24_14_48_02_612,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.35778,6,False
02_24_14_48_02_784,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.42487,6,False
02_24_14_48_02_840,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.37197,6,False
02_24_14_48_02_898,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.37068,6,False
02_24_14_48_02_966,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.3952,6,False
02_24_14_48_03_015,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.37068,6,False
02_24_14_48_03_077,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.39003,6,False
02_24_14_48_03_126,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.43907,6,False
02_24_14_48_03_193,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.40548,0.36294,6,False
02_24_14_48_03_241,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.4158,0.41455,6,False
02_24_14_48_03_312,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.36552,6,False
02_24_14_48_03_360,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.42226,0.35778,6,False
02_24_14_48_03_413,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.39132,6,False
02_24_14_48_03_462,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4158,0.3552,6,False
02_24_14_48_03_529,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.77523,0.0,0.0,2.4158,0.41068,6,False
02_24_14_48_03_590,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.31649,6,False
02_24_14_48_03_649,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.4171,0.45713,6,False
02_24_14_48_03_704,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41451,0.34874,6,False
02_24_14_48_03_768,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.51717,0.0,0.0,2.41839,0.34745,6,False
02_24_14_48_03_827,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5156,0,0.0,0.0,706.25911,0.0,0.0,2.41322,0.3952,6,False
